file	line	call	code
framework/app/core_modules/contextadmin/classes/contextadminnav_class_inc.php	111	show	$str .= '<br />'.$heading->show();
framework/app/core_modules/contextadmin/classes/contextadminnav_class_inc.php	123	show	$form->addToForm($module->show().$action->show().$textinput->show()
framework/app/core_modules/contextadmin/classes/contextadminnav_class_inc.php	124	show	. $button->show());
framework/app/core_modules/contextadmin/classes/contextadminnav_class_inc.php	126	show	$str .= $form->show();
framework/app/core_modules/contextadmin/classes/contextadminnav_class_inc.php	134	show	$str .= $heading->show();
framework/app/core_modules/contextadmin/classes/contextadminnav_class_inc.php	192	show	$str = $alphaLink->show();
framework/app/core_modules/contextadmin/classes/contextadminnav_class_inc.php	220	show	return $table->show();
framework/app/core_modules/contextadmin/classes/contextadminnav_class_inc.php	271	show	$str = $alphaLink->show();
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	126	init	$this->Table->init ();
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	128	show	$this->Table->addCell ( $H3->show (), '50%', 'middle', 'right', NULL );
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	131	show	$str = $this->Table->show ();
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	134	init	$this->Table->init ();
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	152	show	$str .= $this->Table->show ();
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	169	show	$this->objLink->link = $this->objIcon->show ();
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	170	show	$str .= $this->objLink->show () . '&nbsp;';
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	177	show	$this->objLink->link = $this->objIcon->show ();
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	178	show	$str .= $this->objLink->show () . '&nbsp;';
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	184	show	$this->objConfirm->setConfirm ( $this->objIcon->show (), $this->uri ( $deleteArray, "contextadmin" ), $this->objLanguage->languageText ( "mod_contextadmin_deletequest", 'contextadmin' ) );
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	185	show	$str .= $this->objConfirm->show () . '&nbsp;';
framework/app/core_modules/contextadmin/classes/contextadminutils_class_inc.php	200	show	return $this->objIcon->show ();
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	167	show	$leftSideColumn = $this->_objUser->getUserPic();//$userMenu->show();;
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	257	show	//$str .= $objIcon->show().'   ';
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	260	show	$objLink->link = $objIcon->show();
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	261	show	$str .= $objLink->show().'   ';
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	327	show	$objForm->addToForm($objH->show());
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	357	show	$objForm->addToForm('<ul><dt>'.$checkbox->show().'&nbsp;'.$icon->show().'&nbsp;'.ucwords($this->_objLanguage->code2Txt('mod_'.$module['module_id'].'_name',$module['module_id'],array('context' => 'Course'))).'</dt>');
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	365	show	$objForm->addToForm('</ol></div><div class="f-submit-wrap">'.$inpButton->show().'</div></fieldset>');
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	386	show	$drop ='<div style="width:270px">'.$drop.$inpButton->show().'</div>';
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	393	show	return  $featureBox->show($this->_objLanguage->languageText("mod_context_setdefaultmodule",'context'), $objFormMod->show()).
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	394	show	$featureBox->show('Plugin List',$objForm->show()).'<br/>';
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	518	show	$objForm->addToForm($inpTitle->show().'<br /></label>');
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	521	show	$objForm->addToForm($inpMenuText->show().'<br /></label>');
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	525	show	$objForm->addToForm($dropAccess->show().'<br /></label>');
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	529	show	$objForm->addToForm('<br/><div class="f-submit-wrap">'.$inpButton->show().'</div></fieldset>');
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	530	show	return  $objForm->show().'<br/>';
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	553	construct	$inpAbout =  $this->newObject('htmlarea','htmlelements');
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	572	setContent	$inpAbout->setContent($contextLine['about']);
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	587	show	$objForm->addToForm($objH->show());
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	590	show	$objForm->addToForm($inpAbout->show());
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	593	show	$objForm->addToForm('<div class="f-submit-wrap">'.$inpButton->show().'<br /></div>');
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	594	show	return $objForm->show().'<br/>';
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	595	show	//return $inpAbout->show();
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	638	show	$tableRow = array('<hr/>'.$lnkLect->show());
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	641	show	$str .= $box->show(ucwords(($this->_objLanguage->code2Txt('mod_contextgroups_ttlLecturers','contextgroups'))),$table->show());
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	670	show	$tableRow = array('<hr/>'.$lnkStud->show());
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	673	show	$str .= $box->show(ucwords($this->_objLanguage->code2Txt('mod_contextgroups_ttlStudents','contextgroups')),$table->show());
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	704	show	$tableRow = array('<hr/>'.$lnkGuest->show());
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	707	show	$str .= $box->show(ucwords($this->_objLanguage->languageText('mod_contextgroups_ttlGuest','contextgroups')),$table->show());
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	735	show	$objLink->link = $objIcon->show(). '  '.ucwords($this->_objLanguage->code2Txt("mod_contextdesigner_name",'contextdesigner',array('context'=>'Course')));
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	736	show	$objLink2->link = $objIcon2->show(). '  '.ucwords($this->_objLanguage->code2Txt("mod_contextcontent_about_title",'contextcontent',array('context'=>'Course')));
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	740	show	$objLink->show().
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	741	show	'<br/>'.$objLink2->show().
framework/app/core_modules/contextadmin/classes/utils_class_inc.php	803	show	return $objFeatureBox->show($this->_objDBContext->getTitle().' Tool Box', $str);
framework/app/core_modules/contextadmin/templates/content/delete.php	13	show	echo $header->show();
framework/app/core_modules/contextadmin/templates/content/delete.php	28	show	$form->addToForm('<p>'.$radio->show().'</p>');
framework/app/core_modules/contextadmin/templates/content/delete.php	36	show	$form->addToForm('<p>'.$button->show().' '.$cancelButton->show().'</p>');
framework/app/core_modules/contextadmin/templates/content/delete.php	39	show	$form->addToForm($hiddenInput->show());
framework/app/core_modules/contextadmin/templates/content/delete.php	41	show	echo $form->show();
framework/app/core_modules/contextadmin/templates/content/main.php	9	show	$ret .= $header->show();
framework/app/core_modules/contextadmin/templates/content/main.php	36	show	$ret .= '<p>'.$timeoutMessage->show().'</p>';
framework/app/core_modules/contextadmin/templates/content/step1.php	81	show	jQuery("#contextcodemessage").html("<span id=\"contextcodecheck\">' . addslashes($objIcon->show()) . ' Checking ...</span>");
framework/app/core_modules/contextadmin/templates/content/step1.php	137	show	echo $objStepMenu->show();
framework/app/core_modules/contextadmin/templates/content/step1.php	144	show	echo '<br />' . $header->show();
framework/app/core_modules/contextadmin/templates/content/step1.php	239	show	$form->addToForm($hiddenInput->show());
framework/app/core_modules/contextadmin/templates/content/step1.php	242	show	$table->addCell($codeLabel->show(), 100);
framework/app/core_modules/contextadmin/templates/content/step1.php	243	show	$table->addCell($code->show() . ' <span id="contextcodemessage">' . $contextCodeMessage . '</span>');
framework/app/core_modules/contextadmin/templates/content/step1.php	248	show	$table->addCell($titleLabel->show());
framework/app/core_modules/contextadmin/templates/content/step1.php	249	show	$table->addCell($title->show());
framework/app/core_modules/contextadmin/templates/content/step1.php	258	show	$table->addCell($canvasLabel->show());
framework/app/core_modules/contextadmin/templates/content/step1.php	259	show	$table->addCell($canvas->show() . $uploadlink->show());
framework/app/core_modules/contextadmin/templates/content/step1.php	270	show	$table->addCell($status->show());
framework/app/core_modules/contextadmin/templates/content/step1.php	291	show	$table->addCell($showcomment->show() . " *" . $this->objLanguage->languageText('mod_contextadmin_comments', 'contextadmin', 'Enable or Disable users to post comments on page content'));
framework/app/core_modules/contextadmin/templates/content/step1.php	302	show	$table->addCell($access->show());
framework/app/core_modules/contextadmin/templates/content/step1.php	318	show	$table->addCell($emailAlert->show());
framework/app/core_modules/contextadmin/templates/content/step1.php	325	show	//$table_ = $table->show();
framework/app/core_modules/contextadmin/templates/content/step1.php	327	show	//    $table_ .= $access->show();
framework/app/core_modules/contextadmin/templates/content/step1.php	329	show	$form->addToForm( $table->show() . '<p><br />' . $button->show() . '</p>');
framework/app/core_modules/contextadmin/templates/content/step1.php	332	show	$form->addToForm($hiddenInput->show());
framework/app/core_modules/contextadmin/templates/content/step1.php	339	show	echo $form->show();
framework/app/core_modules/contextadmin/templates/content/step2.php	28	show	echo $objStepMenu->show();
framework/app/core_modules/contextadmin/templates/content/step2.php	35	show	echo '<br />'.$header->show();
framework/app/core_modules/contextadmin/templates/content/step2.php	42	construct	$htmlEditor = $this->newObject('htmlarea', 'htmlelements');
framework/app/core_modules/contextadmin/templates/content/step2.php	84	show	$leftCol .= $removeButton->show();
framework/app/core_modules/contextadmin/templates/content/step2.php	94	show	$leftCol .= $objSelectImage->show();
framework/app/core_modules/contextadmin/templates/content/step2.php	99	show	$table->addCell('<p>'.$this->objLanguage->code2Txt('mod_contextadmin_enterdescriptioncontext', 'contextadmin', NULL, 'Enter a description of the [-context-]').':</p>'.$htmlEditor->show());
framework/app/core_modules/contextadmin/templates/content/step2.php	115	show	$form->addToForm($table->show());
framework/app/core_modules/contextadmin/templates/content/step2.php	116	show	$form->addToForm($backButton->show()." ".$button->show());
framework/app/core_modules/contextadmin/templates/content/step2.php	119	show	$form->addToForm($hiddenInput->show());
framework/app/core_modules/contextadmin/templates/content/step2.php	122	show	$form->addToForm($hiddenInput->show());
framework/app/core_modules/contextadmin/templates/content/step2.php	124	show	echo $form->show();
framework/app/core_modules/contextadmin/templates/content/step3.php	61	show	echo $objStepMenu->show();
framework/app/core_modules/contextadmin/templates/content/step3.php	68	show	echo '<br />' . $header->show();
framework/app/core_modules/contextadmin/templates/content/step3.php	85	show	$table->addCell('<p>' . $this->objLanguage->code2Txt('mod_context_enteroutcomecontext', 'contextadmin', NULL, 'Enter the Outcomes/Goals of the [-context-]') . ':</p>' . $goalsHiddenTxtInput->show());
